Time,base_load1,base_load2,base_load3,base_load4,base_load5,base_load6,base_load7,base_load8,base_load9,base_load10,base_load11,base_load12,base_load13,base_load14,base_load15
4363200,71.9999923706054,359.700012207031,1856.09631347656,37,42,265.700012207031,295.823638916015,402,503.675903320312,966.599975585937,236.559997558593,117.752235412597,51,51,45
4363800,455.800109863281,244.699996948242,2758.09594726562,37,42,345.700012207031,189.623703002929,186.310394287109,480.075897216796,167,255.699996948242,230.552200317382,51,51,45
4364400,56.0000114440917,217.699996948242,2757.49536132812,37,42,217.699996948242,181.823699951171,1011.55200195312,472.075897216796,143,2305.69995117187,380.55224609375,51,51,45
4365000,246,1417.09997558593,222.552185058593,227,42,195.699996948242,181.823699951171,2235.751953125,472.075897216796,47,2369.89990234375,535.552185058593,51,203.000030517578,45
4365600,246,217.699996948242,191,227,42.0000228881835,195.699996948242,170,1451.55200195312,634.075988769531,47,2458.69995117187,415.552215576171,51,396,45
4366200,93.9999847412109,177.699996948242,180,75,232.000030517578,195.699996948242,170,485.375885009765,843.671264648437,47,304.700012207031,421.552185058593,161,281.999969482421,45
4366800,56,108,135.000045776367,37,380,2715.69995117187,246.000061035156,523.375915527343,589.699951171875,47,618.700012207031,389.999969482421,139,51,45
4367400,66.4000015258789,139,292.375885009765,37,341.999969482421,2715.69995117187,487.310394287109,337.375885009765,272.299987792968,157,649.700012207031,280,51,51,197.000015258789
4368000,69,51,292.376098632812,37,117.999977111816,316.700012207031,339.752166748046,364.975891113281,327.794189453125,157,366.700012207031,280,51,51,235
4368600,69,184,502.176147460937,37,42,426.700012207031,211.952194213867,1623.3759765625,332.523712158203,47,304.700012207031,159,51,51,158.999969482421
4369200,101,121.310401916503,257.375885009765,37,42,400.700012207031,214.55223083496,1579.3759765625,1771.92431640625,47,264.100006103515,199.000045776367,51,51,45
4369800,109,60.5522003173828,257.375885009765,37,42,380.252197265625,375.552185058593,1579.3759765625,2768.923828125,47,260.700012207031,334.700073242187,51,241,45
4370400,69.0000610351562,60.5522003173828,129.375885009765,227,42,348.252197265625,375.552185058593,1215.8759765625,359.523712158203,47,288.523712158203,550.700012207031,51,241,45
4371000,259,60.5522003173828,89.3759307861328,227,42.0000572204589,227.252197265625,214.552215576171,670.075927734375,473.523773193359,47,248.523696899414,562.700012207031,73,89.0000076293945,45
4371600,245.999969482421,126.552200317382,46.0000114440917,37,450,227.252197265625,398.241821289062,780.075927734375,672.523681640625,47,469.523712158203,283.700378417968,161,206,45
4372200,95.9999923706054,170.552200317382,276.000061035156,37,342,227.252197265625,481,666.075927734375,528.923645019531,47,559.834228515625,239.699981689453,117,205.99998474121,45
4372800,56.0000114440917,82.5522003173828,414.840118408203,37,193.999954223632,99.5522003173828,291,558.075927734375,247.900024414062,157,395.075897216796,173.699996948242,51,51,45
4373400,96.000015258789,54.2417602539062,1104.59973144531,37,42,182.620895385742,258.399993896484,613.27587890625,320.700012207031,157,229.675903320312,217.523696899414,51,51,235
4374000,221.729507446289,29,167.000015258789,37,42,126,210,397.075897216796,320.700012207031,47,348.075897216796,185.523712158203,51,51.0000114440917,235
4374600,228.823699951171,184,322,37,42,221,194,396.711212158203,344.700469970703,47,343.346405029296,225.523696899414,51,241,120.999977111816
4375200,228.823699951171,60,322,37,42,310,223,399.075897216796,2859.69995117187,47,336.252197265625,201.523727416992,51,241,45
4375800,228.823699951171,29,167,259,42,302,174.600067138671,685.875915527343,2859.69995117187,47,336.252197265625,340.523742675781,51,51,45
4376400,380.823699951171,95,167,348,232.000091552734,302,413,673.075927734375,2982.69995117187,47,539.252197265625,618.523681640625,95,51,45
4377000,402.82373046875,139,167.000030517578,198,531.999938964843,350,396.999969482421,615.075927734375,3183.251953125,47,662.700012207031,485.523651123046,161,51.0000190734863,45
4377600,382.823669433593,51,284.399993896484,198,319.999938964843,382,335.600006103515,472.075897216796,2910.251953125,47,564.5,207.523696899414,95,206,45
4378200,185.458999633789,29,236,238,42,532,416,618.075927734375,2819.25170898437,157,163.279998779296,213.252227783203,51,205.99998474121,45
4378800,151.999969482421,29,86.0000305175781,278,42,485.799987792968,413.600006103515,624.523681640625,279.112213134765,157,181,325.252197265625,51,51.0000228881835,45.0000114440917
4379400,56,29,247,278,42,180,411,398.700012207031,338.252197265625,47,181,325.252197265625,51,241,235
4380000,56,60,418,278,42,187.800003051757,394.600219726562,181.699996948242,331.941802978515,47,168,325.252197265625,51,240.99998474121,235
4380600,56,184,442,243.399993896484,113.999977111816,233,841.800231933593,371.700012207031,306.700012207031,47,144,325.252227783203,51,51,82.9999847412109
4381200,56,95,1568.39965820312,347,42.0000686645507,225,480,371.700012207031,306.700378417968,47,162,480.252197265625,51,51,45
4381800,56.0000343322753,139,396.999969482421,347,532,193,328,181.699996948242,496.700012207031,47,393,653.63134765625,117,51,45
4382400,246,51,339.000061035156,197,417.999938964843,616.799987792968,1441.60021972656,291.700012207031,710.700012207031,47,355,664.700012207031,161,51,45
4383000,245.99998474121,29,491,318,42,343,2209,269.700012207031,582.700012207031,47,127,523.7001953125,73,51.0000190734863,45
4383600,56,29,394.199951171875,350,42,2362,1448.99975585937,371.700012207031,582.699951171875,157,128,1581.69995117187,51,206.000030517578,45
4384200,56,29,180,358,42,2220,1505.67504882812,371.700012207031,467.700012207031,157,579.623718261718,1581.69995117187,51,395.999969482421,45
4384800,56.0000076293945,37,155.799972534179,371,42,424.032196044921,1540.3759765625,181.699996948242,588.700012207031,47,259.823699951171,1621.69982910156,131,265,45.0000228881835
4385400,96.0000076293945,69,170.000015258789,2290.19995117187,42,412.552185058593,1862.85595703125,371.700012207031,591.299987792968,47,259.823699951171,373.700042724609,171,187,235
4386000,144.000015258789,333,201,2884,42.0000343322753,417.752197265625,1231.17578125,379.700012207031,480.700012207031,47,297.823699951171,494.700134277343,211,211,235
4386600,202.364715576171,1293.59997558593,107.99998474121,561,254.000076293945,2425.55200195312,292.375885009765,309.700012207031,480.700012207031,47,511.823699951171,1449.2998046875,243,251,45
4387200,267.823699951171,251,46.0000038146972,485,532,3677.1640625,292.375885009765,361.523712158203,670.700012207031,47,604.82373046875,736.97216796875,339,251,45
4387800,343.82373046875,229,238.000045776367,281.552185058593,94,3786.96411132812,292.375915527343,503.523712158203,670.700073242187,47,383.823699951171,835.552185058593,361,251.000015258789,45
4388400,457.823699951171,350,597.799987792968,268.552185058593,114.000038146972,1774.5439453125,406.281707763671,491.075897216796,687.523681640625,79,259.823699951171,701.552185058593,263.620910644531,372.000061035156,45
4389000,489.375854492187,350,636.999938964843,1159.98999023437,315,1895.21203613281,442.600006103515,479.375885009765,577.723693847656,197,380.823699951171,625.552185058593,282.552185058593,593.55224609375,45
4389600,326.17593383789,381.552185058593,501,3204.9189453125,323,2925.1640625,567.000061035156,462.175903320312,471.123718261718,329.823699951171,412.375885009765,511.552185058593,282.552185058593,748.552185058593,45
4390200,433.375946044921,381.552185058593,512.82373046875,805.919372558593,323,3059.68798828125,712.552185058593,600.375915527343,519.523681640625,308.223693847656,400.552185058593,511.552185058593,282.552185058593,558.552185058593,45
4390800,569.075927734375,447.552185058593,1436.97595214843,805.919372558593,363,2260.32104492187,636.552185058593,1598.77600097656,640.523681640625,412.823699951171,412.375885009765,521.01123046875,282.552185058593,403.552185058593,52.0942878723144
4391400,569.075927734375,491.552185058593,699.375915527343,3394.9189453125,751.719970703125,694.075927734375,522.552185058593,1755.17602539062,640.523681640625,1220.42395019531,683.7958984375,517.065490722656,282.552185058593,403.552185058593,294.82373046875
4392000,569.075927734375,496.552185058593,637.375854492187,1955.51904296875,865.200012207031,1967.27600097656,522.552185058593,1779.3759765625,640.523742675781,436.823699951171,893.075927734375,646.82373046875,282.552185058593,403.552185058593,527.823669433593
4392600,569.076293945312,512.352172851562,544.375915527343,843.919372558593,1955.2119140625,2926.07592773437,449.952178955078,1302.17602539062,818.700012207031,945.068603515625,703.075927734375,763.134216308593,392.552185058593,403.552185058593,377.823699951171
4393200,690.075927734375,260.552185058593,721.375915527343,801.189880371093,1506.61206054687,3405.8759765625,401.552185058593,641.375915527343,818.700012207031,1621.97705078125,561.075927734375,726.376098632812,392.552185058593,282.55224609375,377.823699951171
4393800,759.075927734375,229,624.575927734375,762.543518066406,2737.56372070312,3093.07592773437,322.641784667968,665.175903320312,815.252197265625,1510.43603515625,561.075927734375,1113.17590332031,282.552185058593,466.241790771484,409.375885009765
4394400,977.675903320312,229,582.375915527343,895.023498535156,1538.16394042968,694.075927734375,439,721.375915527343,827.075866699218,1620.43603515625,561.075927734375,713.375915527343,403.552185058593,440.999938964843,1608.77563476562
4395000,850.075866699218,229,544.375915527343,762.543518066406,1803.12426757812,681.075927734375,469.755096435546,721.375915527343,557.875915527343,1598.43603515625,549.252197265625,440.375915527343,403.552185058593,264.000061035156,407.011535644531
4395600,804.981689453125,295,1743.77563476562,762.543518066406,1532.9638671875,560.075927734375,292.375885009765,721.375915527343,672.075866699218,1631.43603515625,561.075927734375,523.375915527343,524.552185058593,576.281677246093,1539.98803710937
4396200,812.075927734375,460,606.375915527343,805.919372558593,546.552185058593,1155.69702148437,292.375885009765,531.375915527343,536.375915527343,953.068603515625,751.075927734375,631.935913085937,524.552185058593,583.375854492187,1443.18798828125
4396800,799.075927734375,453.420013427734,699.376159667968,551.375915527343,650.552185058593,1472.11096191406,539.495910644531,531.375915527343,536.375915527343,500.823699951171,906.075927734375,1058.87609863281,493,509.795928955078,1539.98803710937
4397400,1598.67590332031,517.252197265625,1668.3759765625,391.375885009765,846.552185058593,1560.11096191406,413.375885009765,531.375915527343,536.375915527343,500.823699951171,684.523681640625,795.523742675781,526.916870117187,564.075927734375,1729.98803710937
4398000,799.075927734375,1800.65197753906,1539.17602539062,201.375900268554,623.241760253906,2052.89404296875,413.375885009765,575.375915527343,701.134216308593,1693.12902832031,529.523681640625,924.075927734375,646.375915527343,602.075927734375,1698.43603515625
4398600,799.075927734375,472.252197265625,1521.37573242187,201.375900268554,495.823699951171,1876.65405273437,485.975952148437,641.375915527343,715.3359375,489,505.323699951171,849.075866699218,646.375915527343,741.075927734375,1508.43579101562
4399200,799.075927734375,317.252197265625,734.375854492187,188.755096435546,495.823699951171,4375.65380859375,692.823669433593,781.375915527343,610.916809082031,401.823699951171,414.834197998046,659.075927734375,415.375885009765,1540.67578125,377.823699951171
4399800,945.700012207031,317.252197265625,539.646423339843,121.423698425292,495.823699951171,4574.3740234375,680.999938964843,911.375915527343,370.375885009765,489.823699951171,440.075897216796,849.075927734375,342.775909423828,410.899993896484,366.000091552734
4400400,945.699951171875,383.252197265625,423.375885009765,37,495.823699951171,4375.65380859375,462.823638916015,721.375915527343,218.375869750976,445.823699951171,558.475891113281,837.252197265625,415.375885009765,440.229522705078,463.600006103515
4401000,755.700012207031,338.252197265625,423.375885009765,37,571.82373046875,5175.25390625,302.823699951171,531.375915527343,94.3759384155273,379.823699951171,738.075927734375,647.252197265625,375.375885009765,520.523742675781,351.199951171875
