,batt.p,batt.e,batt.de,batt.dp,batt.pd,batt.pc,batt.u,batt.abs_p,mg.p,mg.pout,mg.pin,mg.u,ps.scale_fact,ps.p_scaled,arc3_expanded.f,arc1_expanded.f,arc2_expanded.f,int,batt.soc,batt.inst_cost,mg.instant_cost,inst_obj
2018-04-01 10:00:00+02:00,2.937,6.838349999999996,-0.0008158333333333332,-7.266666666666663e-05,2.937,0.0,1.0,7.266666666666663e-05,0.0,0.0,0.0,1.0,10,0.333,0.333,0.0,2.937,15.366518933245455,32.56357142857141,2.0185185185185173e-08,0.0,0.0
2018-04-01 10:15:00+02:00,2.8758,6.119399999999995,-0.0007988333333333334,-6.799999999999948e-05,2.8758,0.0,1.0,6.799999999999948e-05,0.0,0.0,0.0,1.0,10,0.3942,0.3942,0.0,2.8758,15.366518933245455,29.139999999999972,1.8888888888888745e-08,0.0,0.0
2018-04-01 10:30:00+02:00,2.8146,5.415749999999996,-0.0007818333333333334,-6.799999999999992e-05,2.8146,0.0,1.0,6.799999999999992e-05,0.0,0.0,0.0,1.0,10,0.45539999999999997,0.45539999999999997,0.0,2.8146,15.366518933245455,25.789285714285693,1.8888888888888867e-08,0.0,0.0
2018-04-01 10:45:00+02:00,2.6285000000000003,4.758624999999996,-0.000730138888888889,-0.00020677777777777752,2.6285000000000003,0.0,1.0,0.00020677777777777752,0.0,0.0,0.0,1.0,10,0.5915,0.5915,0.0,2.6285000000000003,15.366518933245455,22.660119047619027,5.74382716049382e-08,0.0,0.0
2018-04-01 11:00:00+02:00,0.0,4.758624999999996,0.0,-0.002920555555555556,0.0,0.0,-0.0,0.002920555555555556,2.4424,2.4424,0.0,1.0,10,0.7276,0.7276,2.4424,0.0,15.366518933245455,22.660119047619027,8.112654320987656e-07,9.016526666666667e-05,9.016526666666667e-05
2018-04-01 11:15:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.5143999999999997,2.5143999999999997,0.0,1.0,10,0.7206,0.7206,2.5143999999999997,0.0,15.366518933245455,22.660119047619027,0.0,9.282326666666666e-05,9.282326666666666e-05
2018-04-01 11:30:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.5864,2.5864,0.0,1.0,10,0.7136,0.7136,2.5864,0.0,15.366518933245455,22.660119047619027,0.0,9.548126666666666e-05,9.548126666666666e-05
2018-04-01 11:45:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.7226999999999997,2.7226999999999997,0.0,1.0,10,0.5323,0.5323,2.7226999999999997,0.0,15.366518933245455,22.660119047619027,0.0,0.00010051300833333332,0.00010051300833333332
2018-04-01 12:00:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.8590999999999998,2.8590999999999998,0.0,1.0,10,0.35090000000000005,0.35090000000000005,2.8590999999999998,0.0,15.366518933245455,22.660119047619027,0.0,0.00010554844166666666,0.00010554844166666666
2018-04-01 12:15:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.7843,2.7843,0.0,1.0,10,0.4207,0.4207,2.7843,0.0,15.366518933245455,22.660119047619027,0.0,0.00010278707499999999,0.00010278707499999999
2018-04-01 12:30:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.7095000000000002,2.7095000000000002,0.0,1.0,10,0.49050000000000005,0.49050000000000005,2.7095000000000002,0.0,15.366518933245455,22.660119047619027,0.0,0.00010002570833333333,0.00010002570833333333
2018-04-01 12:45:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.5928,2.5928,0.0,1.0,10,0.5872,0.5872,2.5928,0.0,15.366518933245455,22.660119047619027,0.0,9.571753333333333e-05,9.571753333333333e-05
2018-04-01 13:00:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.476,2.476,0.0,1.0,10,0.684,0.684,2.476,0.0,15.366518933245455,22.660119047619027,0.0,9.140566666666666e-05,9.140566666666666e-05
2018-04-01 13:15:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.4919,2.4919,0.0,1.0,10,0.6830999999999999,0.6830999999999999,2.4919,0.0,15.366518933245455,22.660119047619027,0.0,9.199264166666666e-05,9.199264166666666e-05
2018-04-01 13:30:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.5079,2.5079,0.0,1.0,10,0.6821,0.6821,2.5079,0.0,15.366518933245455,22.660119047619027,0.0,9.258330833333332e-05,9.258330833333332e-05
2018-04-01 13:45:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.214,2.214,0.0,1.0,10,0.9660000000000001,0.9660000000000001,2.214,0.0,15.366518933245455,22.660119047619027,0.0,8.173349999999999e-05,8.173349999999999e-05
2018-04-01 14:00:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,1.9201,1.9201,0.0,1.0,10,1.2499,1.2499,1.9201,0.0,15.366518933245455,22.660119047619027,0.0,7.088369166666666e-05,7.088369166666666e-05
2018-04-01 14:15:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,1.7390000000000003,1.7390000000000003,0.0,1.0,10,1.376,1.376,1.7390000000000003,0.0,15.366518933245455,22.660119047619027,0.0,6.419808333333334e-05,6.419808333333334e-05
2018-04-01 14:30:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,1.5579,1.5579,0.0,1.0,10,1.5021,1.5021,1.5579,0.0,15.366518933245455,22.660119047619027,0.0,5.7512475e-05,5.7512475e-05
2018-04-01 14:45:00+02:00,0.0,4.758624999999996,0.0,0.0,0.0,0.0,-0.0,0.0,2.1383,2.1383,0.0,1.0,10,0.9667000000000001,0.9667000000000001,2.1383,0.0,15.366518933245455,22.660119047619027,0.0,7.893890833333334e-05,7.893890833333334e-05
2018-04-01 15:00:00+02:00,0.0,4.758624999999997,0.0,0.0,0.0,0.0,-0.0,0.0,2.7187,2.7187,0.0,1.0,10,0.4313,0.4313,2.7187,0.0,15.366518933245455,22.66011904761903,0.0,0.00010036534166666667,0.00010036534166666667
